,STATION,STATION_NAME,LATITUDE,LONGITUDE,DATETIME,HOURLYPrecip
16334,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 22:51:00,0.0
16335,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 23:51:00,0.0
16336,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-04 23:59:00,0.0
16337,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 00:51:00,0.0
16338,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 01:00:00,0.0
16339,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 01:51:00,0.0
16340,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 02:51:00,0.0
16341,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 03:51:00,0.0
16342,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 04:00:00,0.0
16343,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 04:51:00,0.0
16344,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 05:51:00,0.0
16345,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 06:51:00,0.0
16346,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 07:00:00,0.0
16347,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 07:51:00,0.0
16348,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 08:51:00,0.0
16349,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 09:51:00,0.0
16350,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 10:51:00,0.0
16351,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 11:51:00,0.0
16352,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 12:51:00,0.0
16353,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 13:00:00,0.0
16354,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 13:51:00,0.0
16355,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 14:51:00,0.0
16356,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 15:51:00,0.0
16357,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 16:00:00,0.0
16358,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 16:51:00,0.0
16359,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 17:51:00,0.0
16360,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 18:51:00,0.0
16361,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 19:00:00,0.0
16362,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 19:51:00,0.0
16363,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 20:51:00,0.0
16364,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 21:51:00,0.0
16365,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 22:00:00,0.0
16366,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 22:51:00,0.0
16367,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 23:51:00,0.0
16368,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-05 23:59:00,0.0
16369,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 00:42:00,0.05
16370,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 00:46:00,0.05
16371,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 00:51:00,0.05
16372,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 01:00:00,0.0
16373,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 01:12:00,0.01
16374,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-06 01:33:00,0.01
